,epoch_0,epoch_1
3d48a341-c7c0-4edd-b1d7-5c2ade1557b1,54.3015869326271,18.598180069682805
40a07b64-0444-4452-8ddb-c6a4722f473a,34.382836436067585,14.117064089728974
e29fd0e1-412f-4243-b94c-bc86264e2904,213.72045828014123,146.69421475294538
a1c267ba-e0ea-4ef8-91fa-1233856057cc,141.52230797842893,76.0930366575031
7928b600-1033-4050-a57e-a1b9b20d43e0,78.04002352133281,31.49194840925462
296eb2c2-6e07-49d8-b887-bca480e8c096,36.80765926770926,22.74940996001142
0d742f07-116f-4bc1-9373-53cadfd34a91,5.3425706961810775,61.05533652496482
f996954a-d00f-46a2-bae1-243eb2230c1c,128.3191345948666,133.1732045750706
23b1ede8-b998-4b5b-b39c-5ed1f84902a8,3.879347354346291,109.81718045934554
db2593e2-f882-4838-bd80-9897ab247e32,36.02028153448924,45.732127247663776
07b1e73c-f1ec-4717-b920-0fda11513c95,162.61871854328348,98.23698024558415
56be3f66-34da-482a-8e90-0b623f7250c6,151.39986450798312,177.59618649072112
c2898fbf-eca3-4f98-ba47-29624a70e8bc,96.85698730228891,115.36028666572842
0223b06a-621a-4c11-b8b6-4847959a9586,57.93409968563005,140.3524898630795
b4f150c1-a589-4796-b653-4e3ff039a333,0.4326744616018254,21.06110407806737
948bb12c-1c23-48bb-9c01-ced025fa170d,14.91259192266449,56.302146606795404
45a398ee-8f34-41d2-8d79-cfc2e60f7524,63.098486545761745,226.69200875667482
0e1badb8-83ec-48ac-8209-d147db606249,59.75896737171929,23.725194119988807
19f146ee-5f6d-4f87-a68f-53644498b973,1.1632541793633757,40.62038197050765
bc35752b-39f7-4bb1-a97f-8cf28c49b0eb,7.103534759755951,97.44981968668938
791fc03f-ce5f-4e2c-9b42-ac15a575508e,174.7210390951882,139.29584586113353
524988ee-0b06-4602-90e3-da49d8bbc25e,95.26468199590482,132.5682898841593
16e628bc-8a26-427c-a9ce-9f13c2aef951,58.133615425802375,68.03531980955309
dd8fa196-05ad-4614-bf87-8737f055727e,5.260433216430045,28.828969919492604
2b4f8669-0349-414c-b7af-ab2ee67e3dbd,4.160405768335626,44.55806452534411
21b12bd5-9322-4b4a-8f35-e62e668bf757,189.85565609502822,21.93844326263701
bbe94292-0090-4790-91c1-c0dad0eef4d0,2.0359432287834696,21.5061943239534
6e96d103-43c4-4a84-8d42-bf1e0ef17131,40.55224469075359,103.26772891663566
288c689e-f32d-4478-81ac-8de6ab799e96,61.0846615387017,67.77745505224163
b3a661f8-c07d-41c7-8ef8-ed2b36285f77,97.96680640691618,166.34922781927256
70a0e2a6-0591-4ee9-9093-a60ac905d9ea,78.62833768947405,114.32100590844185
96604440-8012-4140-a43a-63881b03aea9,111.18913016577051,70.34715788913908
1034029f-b962-456f-8ccf-abcee3b62754,11.213519056519829,163.87099033785287
88f06895-d0d3-4767-a438-4606cc2d6769,26.455632802834813,38.42216038441551
135fcc2a-e257-4a35-9084-1c82c6bf2f06,117.70916599760366,116.57138978094045
fe2978d0-1357-406b-a7be-5dc15dd141ed,19.467440433448427,145.50677067563709
9218497b-0ee8-4e08-b3be-1dbcbd2eff33,147.87875170447296,97.46266082748635
3d070f08-3dba-4db8-93e5-3d6f3d076e93,0.6018653738411229,8.909588329238519
9eca9107-2380-4317-a623-98ee37f43de2,25.533604466326775,61.81867917926215
0f6bfe96-76f8-492d-9fd1-3fc8676f80b3,12.517977687410575,12.365929674375314
e7eba7d3-e362-4022-aef0-ced3fde29df9,1.4679961754698867,31.837410695476365
d928b1ca-e1fa-4c86-9499-4b692abf7c44,8.331284637355742,80.90144264737035
50dd1057-e185-48a6-8ef5-77a1e62b88bf,116.14032675689111,117.73973649012893
4727aa77-5154-4e34-94eb-16fe8007ea31,44.918924469275936,155.42381191084368
12e0a3f8-f0b7-411c-a0ce-acc5c3ea69a1,45.51797609363675,27.60542764813204
18a319d5-8230-4245-b314-c0693b85733c,22.353986433197175,168.74535384218822
c64f2b19-be19-46a7-b971-2ca25d985dda,34.52942406861579,12.194871535176764
95e125e2-dd74-4e5d-a715-d32ac71f68f0,44.19690210430781,42.50215916764143
e062f4db-6a5d-4b42-8283-69428a2341be,2.475653333948503,0.4098396327769287
2186498b-a17c-4095-9013-cb2d5a9510e9,166.52702990479062,83.91581704620357
685ecead-27dc-4320-88c8-83a890f20c93,14.412110544900907,79.05071322014619
4272817f-128e-4603-ac3e-bc2e4baf80c3,21.21365098183348,31.910712403953298
8c34e107-dc13-40d1-b9b9-27d2824de776,76.26463015360082,129.48542400110136
6d571c8e-788c-4b47-8c5b-17f288b0b521,137.74861225419926,45.02522677905073
396f3957-f2e4-482b-9cff-1831e270145f,8.738243808934223,51.581062404328854
61b4df15-e951-4c4b-90c0-5cab433dfc13,11.685901494742195,90.14304611211217
5b4695f4-8ef6-4edd-b7b0-9c965e010fcd,4.500721994312041,25.295916334872693
8f02e79c-ec3c-41fa-a484-877c1105dc58,2.955441607436698,17.717816271582233
8ca4beb2-7c82-46b3-814f-1b08ccc6aa12,17.532732718590747,100.46453740223392
3129ed03-dcb5-4a51-8ec5-a6f4db8457e4,19.027810817899205,99.06295143919752
cec220ac-a2ea-4e10-8ce6-3be78d2714e3,77.61614769307205,80.11397604351167
02dd3ee9-6373-46dd-8916-75413abcb773,124.75522155911892,7.029990923187662
e6bb473d-3d2e-4bfa-bc4b-77f39d9277d5,329.54026266111157,137.14666446873466
5a415fc2-882b-4c68-a9f7-dbd095f1a13f,36.62337350287492,136.68594756389774
0cca80da-95a4-49cf-8ce2-b59777ccbb4d,40.901571501916976,145.55417965537845
77b36def-1bdc-4ab4-b3a4-e29875593212,2.3735837966458977,16.85893302618392
cd7f84ae-eb9d-4b4a-ab39-15b298fa3e39,1.3037677286194749,11.64420427146424
478cbd5f-2d34-4cd8-a862-472562dfa723,0.32565811491400914,41.261761929733076
3504e32d-e300-411d-99ff-9b6b88fd70db,2.744975856153047,54.43665919954227
fec01023-7b5d-476f-b361-ab618cd7692d,2.9425075194252277,41.036670900742976
1966b694-f7e8-4cf3-90b9-e8ffaa9b4f87,6.569836168645032,102.75009437642528
c8a5e2d4-8c71-4edc-b803-a37044980061,2.2212864483420924,76.09056011889379
fa193618-22c0-4cb5-a10c-675c6285e076,152.9081456923307,77.73511647509042
2cd94b5e-4701-497c-a776-d716b459e2c8,144.0028781255987,228.1549658403071
8822131f-6737-49e3-ac8b-d1abd4523637,21.18586328348109,85.4056061349752
5255e977-89c1-400d-b3d5-065a3fcae941,162.59735304412362,14.042564854186356
bb1a79d3-c827-420f-a871-e8cba86ff9b0,15.93459776671267,56.267382318061365
d7de7de4-3b7c-47ca-a0b1-82052679e96e,41.48077373033791,18.666178658442316
7677c93c-e03c-4bd9-af48-2c5c2234c0d8,1.728611189565701,73.20881807425216
be4d95a6-612e-4e08-b3ce-4c189138f436,7.471359989923394,9.797306744372424
e970fb52-8415-477b-899c-ccc4e95f5d98,1.1416533672148985,7.137567718265384
8d1cecc7-a22b-4165-a68a-89cf7ab233bc,7.09732815188448,14.49990126746863
5097fb3d-ef69-47fe-84f7-10efaeba98e4,32.050978930690604,59.76579613811392
70ff6b8f-5ea1-43e8-801d-380819a9b8e9,68.63550400379579,21.19779591642919
15e58474-5395-49c7-8594-26724f9c171d,140.06520263696962,42.11956392238602
4ce5a6af-4b32-49a7-be10-e08d72bd0f14,85.36356343372523,173.8081766490448
821945b8-992d-47be-a382-7bc9d921c0b3,2.947223076635584,60.03997499915061
0452366a-067d-4b23-a80d-172abbac0b3e,144.48485166850102,105.34192414836609
d3f0585f-e93f-47ed-9c3e-2a08591ba4d5,100.96885982377172,169.49893478888063
75dd515c-9588-4cd3-a1e5-3336ddb6ca26,7.517633116896702,108.91545349791853
d591c178-5177-4f09-a95a-f58eca3006e2,64.6734417551584,150.14244687160627
0fdf8f46-7553-4c6c-88ae-79839e7a1ef2,67.71691629137284,90.20828169129014
83d4b15b-cbdb-40cc-aec8-5e3b6cd226cb,11.66075124240576,109.31626524601477
092a5580-6870-400a-87a1-7023dfc6603e,9.37920488363949,16.061685552788347
f110b302-6525-4cfb-b206-3bc559fefacf,21.210513660388642,103.85750000955008
4a01ec79-6261-48d8-a82f-2063957f15cd,77.25206651213962,175.4189802193771
e164863b-2940-4459-acce-7aaa9220fb3f,3.4986095463180393,150.71741606581242
95b41a7f-11b1-43b8-a55f-3074b6ee63c7,130.08529087466127,151.8792092108567
dff9c0d4-1ee1-4bd7-b2e7-531c9c1d30f2,4.219551071989664,29.51632678063595
044b5132-2c2e-4aa9-89b0-3d0829147068,9.284950315575342,176.27585088362085
09c8a078-9687-4429-8096-10ae852499fb,6.3198323098296365,18.213913709888935
128efbe2-68ed-4c65-bc67-374878a17f35,91.22762894435819,60.083011569079886
ecc73093-390c-4b4e-baec-fff9ccfa7567,234.62935912667487,183.6038395639622
78c7a2e7-4905-4e24-bc38-b17604322eae,11.568190927229518,129.92819617395025
af0a0293-d700-405d-9f49-94c6d6e5ae96,30.668878819220577,211.8917679241158
2b42ead5-b21a-424b-af5a-52c724b7d49e,13.294491189902685,110.13654434632515
e543b191-f18d-4a71-bd8b-25b2f32e4198,82.2034462393767,133.30114614622332
54b8af31-8446-4ed0-9a63-fea713f2c8d3,91.67226497915736,95.65674697131851
483e2c33-56ef-44f3-8122-94d004fc0be8,45.43933686225267,4.584560156833796
77cb3981-ce7c-4abb-a69d-458ba946a193,15.689552645816912,0.3837597603749238
00f7c0da-18f1-4add-859a-8b71d1b033d1,40.80559663041727,45.36201367755875
17fb923f-9ff1-4bbd-814b-079b3293aa81,99.44488457558593,108.40666494597296
f9dbcfce-a231-4c58-bebb-66bccbc7a455,11.820129129070478,105.274221866985
f7b68c99-b6ba-4e35-916b-0172e4fb11a1,8.129876309036323,41.811476789555385
2207a22d-ae88-4c9b-924b-6dc735a1ca7b,4.460440343772584,14.45009156061218
d11455a4-5056-47a5-a315-62cf32ec6f3a,1.155479869836493,14.844617059070076
ce8f4080-1afa-45cf-9d44-229b4236ac25,25.996658262118203,33.901608010743445
93a74e0c-e662-46d5-b8d1-d61a16490b32,154.47186908930567,136.98316508886936
da993906-97f5-46ba-b483-866b549ab357,96.7714938240521,182.32577652245436
d2a1f8cb-5d5f-444f-8782-363500913db6,4.346344858331568,105.31962557309329
0c75ed82-2df1-45ea-8a62-254585c3b708,2.5160517267031755,29.198186553372445
6ef07bd9-6308-43f1-872e-a2f8fb1b5457,85.22367647605427,197.9545378250829
24667fcf-68fb-4fe4-ba7c-7f4703ec933e,9.572614808227664,9.229697095412465
201dd09e-f29a-49ff-be3a-cd7429f1dfe1,23.71364033021063,104.53119926535956
e252a91e-5f41-4fa3-8a33-093956e32650,125.95540470830976,107.84982399559998
ea097fbd-b16a-46a8-9287-052478c51fa0,42.49908748025877,76.01420694834923
454b359e-bd70-4486-a0dd-25a9b3d214bb,7.986798260640119,33.534365906076935
674dd4be-b119-4233-8c0a-f6719bcb4403,0.7208979367270173,2.8730005500013998
99c0d361-187c-40b8-8fb3-77f55b4b3198,124.1821215871728,77.63630883592198
d9e58d53-c46f-49ab-98b2-d9b0cac13e67,280.9837968042817,31.792044804490935
09820848-a79b-427b-898e-aa150bbad755,4.620072647776172,35.68960948533781
53462373-f9bf-4f4e-9ec7-1955139f78a9,12.659118685423737,5.986488700912348
2ee6edb3-2031-4782-b27c-de53828e4bb2,3.051008248018037,74.18307473390108
e85dd3a1-98b6-4062-a1d2-ccac8fd4e320,23.260456845323954,57.3482192856696
b8f7c37b-53d0-4900-a68d-b71773af7b21,7.549855833250706,18.28376291002136
bf5b98c4-efe1-44cc-b8cb-4ec98b0ae85b,100.73013084681044,162.96888421723096
80b4bd6b-49b1-4ebc-b91c-15258d04623e,9.793604572979836,49.45869531936997
2814a3e9-789f-44bb-b3f2-e8e82cf5603f,13.618115228942484,113.69648948612485
a9cfec59-81c8-4b5c-b931-4f1937237f84,2.0286401541708554,120.76368726256817
4b711e7e-3384-4e18-8c9d-b23723d53b13,19.69573382179577,63.08310307627334
b7fa888b-640a-4957-aad2-cb5d199b58ac,200.9009583603786,106.10341159554294
107ccc90-268f-499a-ac7a-8ff0ed31ce8b,86.33909264602755,132.97373906456107
ec2fa351-2384-4700-bed4-29e1f3eb3f3e,2.9889297661523133,24.718043197658854
c021f235-f5a6-4d48-9a87-4acad350b20e,8.01913763047005,52.727850347891014
aabd4ee8-c625-478d-b377-420bcb8648a6,13.314688959721524,8.266998200290193
b5cde483-739a-4c64-b526-5db88e677a27,29.49803040852772,198.9565203023797
4f06cb25-d2f7-48e4-ae3a-98f3522a9e59,6.291476365454848,36.609328412554845
afd752a8-546c-422a-b63b-4e5a45fbc0a3,223.8231926579109,216.74839265990838
1e3618b5-d184-4577-af00-131308f13454,46.87123565155426,36.86101979537264
3dcd5dbd-aabb-4621-8d2f-879fb1c615e3,84.98203400919783,88.65237437692973
f978355b-7e7b-4371-80bd-94e3b9e2e50f,231.54819848540856,33.704940805435356
2ac8d407-26bc-41ac-afea-f03049e563a4,11.717623336799045,147.35959960680043
fbb7fa49-d856-4afc-95ef-169138711bcc,0.9834070824377817,7.0034607944249165
076951aa-8fd5-43e8-83a3-2e146b7deaf7,140.2551766597434,145.8877117872905
abefbe03-3d86-48f1-9324-d94e53236539,0.46106594426496295,13.216274160766806
3967d17c-07d6-49bd-be4a-39bc6d5a0003,2.6962460816907257,18.326707591178586
456b5fe5-9bce-4b0e-ac36-9cd74c7bc267,2.7119299548968594,70.1252132248179
8c2d0401-13d4-4c32-aa89-c729665d1794,32.57265889673612,69.90036455305155
11cb990e-824c-4aad-bd66-ba482021f291,1.825673348278525,14.06808221865011
0f291c0c-29c6-45d4-bede-e5f3d4c882e3,58.970132866749644,93.24540575697569
09518e2e-5af5-431c-9b9a-21cd99ccdaf4,156.0424701685247,108.47510293785555
7205066a-dfe6-4a18-9738-e7132423739b,38.092329873648254,146.28138763925222
b2843750-534c-4ea1-8c8f-8c5924841677,50.085978795961815,121.88202705521084
63901d80-4751-4ceb-aed9-6ad37fcc8cf9,29.682949820785698,44.16426884170564
498ab74b-cd0a-44eb-978a-bed414b89147,17.500219779677852,88.95774642490522
22b1910d-e251-496d-819b-7e3e339ed228,0.9284516059444424,6.823449797102454
8c322b37-ef47-409c-9db8-9850bb79069f,1.9468698107735705,45.023849918673456
fc7775ec-5981-4124-a97e-66874cc41a0c,2.1911651494422535,12.855562509347182
fd870b32-fe98-4a2f-82c2-52331a002289,28.894769444964894,101.42219028348667
5fed93dc-b081-4fa9-a306-be72e2e28a96,100.61344839537072,180.3067532490503
99134079-6d59-4c95-8d81-cc240d13f76b,8.260255288734776,105.06914848310211
962fccfa-80f3-4ee4-a3e3-2832f3d064f3,2.3549620983568147,11.697378462738316
e0b20e9a-97d6-4a94-9a69-25132809874b,86.22176082639481,174.9144258988461
8260ba8a-6b0f-479e-ae6c-d329163fa627,101.56321303872787,89.88088250941308
a7b92ff5-e605-42e5-b4a6-bcdca1671c96,8.637774934135724,103.44251726556416
d86afa25-ace6-403e-b3a3-d98ed7ab9fb8,7.241949755701209,94.36840267799613
19f4e2ae-2349-4d9b-9369-d1faa88fe93d,11.735469804313361,29.64177360933883
6a490ae2-aa43-426f-8aa0-6a6209e20154,44.82079647983413,74.53070807134004
d144f858-df6d-4697-b5e8-33122499afb2,26.424071914395743,70.54389291699489
8dbb730c-299c-4321-aa3f-9b5894dfdc59,69.38946988071575,308.553831796092
a8a356b4-34f1-4ab8-8259-620a89cc24d4,127.69265678039318,51.4724627787156
ebf45108-b8d7-4619-aeeb-49c2033a1ca9,173.91085624461152,28.184404663025152
6924db85-52d5-4a71-8bbc-b72f9b3808e6,35.052674447190036,144.627362640777
9eaf040a-c5ea-4d52-b276-50d1d6059a71,14.021655848475536,176.68411786734256
7e521206-5c77-448d-b234-7ecef8f4a60e,50.39101505446864,94.80062401366206
85612073-27bc-40e8-adbc-0310a4fa12bc,3.9889416181931123,43.86665487771917
20058916-5488-48aa-b7aa-c6eac958ab8a,7.586863969659421,19.2876525008513
