,sum
20c07f35-500b-435a-9676-578279b730e0,23.383457385264453
ac0ee1f3-ced3-4e78-92b8-11996c458309,26.082186602203684
5c5e47dd-d027-4596-b161-14376c00bef0,19.056093634280565
e0cb6ed3-aee0-4fcb-b864-aa54093202c9,3.39826450111568
78e0e4dc-6c00-4f52-bb4a-62f575d5b3a3,38.665880936323695
7d76cf9c-3845-42ab-8dd2-1e713b2e3491,16.651694078298828
a3a0b62a-70e9-48e2-80cb-5ed25b61d597,37.98137846988022
1b641794-6775-4997-81f4-8cd741718fd8,2.8932999272910753
f5fc10e0-620c-48aa-bd32-a64e3af7c91b,25.50163979582261
4099fb1a-b148-46bb-b258-3039f5bdd2bd,42.332089899537074
ccd2bb09-bfe2-4fae-9388-8b0cf2f6d40d,13.892637735858582
a8e3e27c-3d2a-40c7-9bbe-d6049035aaae,35.515045007072516
2aa7a956-d4af-4827-8d9b-d089563d6942,16.11110497703613
6e7f4974-8559-4241-b91e-1b3949e61ce3,9.051822623265156
7b742e2b-d5bd-4899-9124-f0b85a981423,14.456353310891771
263ebaaa-f843-48cd-828a-b86c3b660b1c,32.048344395807675
1edc384b-4139-4ea4-a1de-487f7b0039eb,24.790407011375073
ee6cac31-3ff6-4a21-a8e3-a71a1c2b4ef0,26.27669672131675
a2f7121e-336f-49b4-a574-e4ad1b624489,7.530303749243737
2f5a3609-8d8f-464d-9ad1-4855de34a2fe,13.857247150732181
03bfcd7c-2c86-4a2b-81e1-e9e1494f8e50,18.352057092006227
3b377c8e-fc12-4598-8a0c-79725888b182,19.335027943025363
f7d2681f-6236-4d2e-910d-8466bba3a8bc,13.247220388105498
8b66e1c8-84e9-4890-84f6-4289540a5015,27.385975438467522
fe21227d-f2be-4ef3-a220-e9bd2c3c83fe,26.558152152244364
62fbb887-04c4-43a3-bae3-2e4b08a7517b,14.902897707118388
7cbb55f4-55c0-4162-9bd7-3e8f329c2fa6,45.80318078733821
b40d3a4b-d68b-49fd-a74f-347fafb7b178,24.133033796097916
e1dfed97-e106-4e6e-a775-af65c0ca814f,29.432183104705683
f9b5531c-2a06-4ebf-9741-a202a5adabaf,40.92966924894638
f2cba453-64d4-4b4b-89ef-615868a3a4d7,15.464517741695007
7d9b63f8-ab3e-4d7d-939b-5984d8a4fe74,14.960497253532548
dfcdacd0-94a6-48d7-b6fb-3e9b6321c7e9,20.74682197610189
cacdbe35-7c38-4b07-95f6-65ac62154080,20.169576064175978
449aafa8-e2db-4903-abdc-be8a7491746b,35.74625476850336
02ff88bd-d21b-41e5-9f9c-7f40f9849787,29.82968420759059
a0bc807e-60aa-48e8-be60-895fe22f7fd0,24.25367053684901
b189a098-1b2b-4c57-98e8-76f5e838bc81,19.865654409135306
6a922cf3-0168-4fd5-8d2f-b7d2a06af8cf,22.57234278480967
a07313a0-ca0f-4e42-99d3-90cfe0d99c88,24.857759447944105
7510d6b4-c952-41f2-865d-95a3241a41bb,32.27671101099895
cc75e353-86ef-4550-9c1e-2ecbebd07d9d,13.063568582841059
eabe73d2-0ded-48bb-ae39-38580c2f9019,17.3251143339217
20d1e77f-54a8-407a-82f2-937086f32345,11.766643559969387
8ee17453-423c-48ac-955a-ebbf73baf537,39.86607387739574
15cf8836-c152-47ae-9587-59bc2dc445b2,8.362697215010577
97aa61fb-6949-460a-9d99-fa39fed52b78,26.342954590729533
0c318e22-7f80-422b-b477-bfe781889f0d,12.284496804721833
155b4dd9-99b4-46f5-bbe2-d85cee0dc109,34.351472494805094
09374ab2-b547-4fe3-9f19-3e5098a30bf3,41.23133312563176
69d2e672-4f62-4d9c-8c29-dcb5aa0ff459,22.360239779463107
239889f5-d3e6-4452-ab6a-9c37a6e0cc3c,10.35911329676617
e9deb55e-8988-4e89-997d-1892e4388498,31.451273948404662
68910d9a-4892-4b1c-bd78-9704d5489279,7.392327104882488
21c439b6-5581-4e8e-b7ed-1a7081e39cec,4.907669821824754
0ca4cd64-7203-48b6-834d-50b8cc807dac,4.339982261951158
b85e46d4-d620-4316-99be-699a172e1108,4.897771235252039
e559f2d1-828b-406e-8f06-5b2cf4c16c62,11.514525032213797
68a26d96-726e-458d-a0ef-7b9bf496599d,22.249163694961144
21a99552-e988-488d-ac0b-b7ccc5fea74d,28.87777477336084
8766d851-bd2b-499d-922c-26dcc4f59015,8.495759111977515
fd9e08ad-fb5d-4fae-b992-fb2d605971ef,29.819786396413825
96a3e964-6583-472f-9e13-c0906642773e,6.544914760081234
a8a66f1e-4607-4a3d-8a19-f7fbb2e3026b,19.07421362993168
b932e37f-7ceb-43d9-a739-77ea94f33d19,7.539386081857518
f848d2b8-1a2f-41d3-86cd-20eee2e06545,22.129323720182253
b1f33681-6966-4abe-8339-819cd7f8626e,18.110953687489083
66d04651-5991-4a8f-8df6-29a61a70b3bd,43.65909902052938
72792ad7-875d-4b0a-a5fc-136e76d4cd8e,13.297554071736105
a4ad0542-4da0-49de-8c27-fb3f288ed4a7,9.48552472884715
54b3dc30-2806-4686-8b3a-154232d03d9d,20.708605411742887
2cd47ee2-d04b-45f2-8fcc-fd69c15139b2,15.328428098247217
05033c62-bb9b-4b07-bca2-73d7e15b48d5,39.198460949786266
4b7458ab-c395-4853-9a6e-c2335615d279,6.723268035383352
813e92f2-eede-4b09-b97a-c11ac7d9fd38,17.581179968994366
8ba5ac21-6f7c-404a-b189-00a5f7fac095,36.79155326827406
4aa56e47-71d2-487f-923e-8eadcce89fb4,29.20865255665502
60ecffb2-0f80-45aa-98cb-32308142e50b,24.712042786155784
e2d7cd4a-869c-4d5c-b562-b652232f60af,41.10612303317293
65f1cfbb-5a4b-4cd4-a1b0-fa7806c00e41,33.22475452200051
ea0f63b3-cea8-4298-95b4-9a980a2e04da,13.55153955688548
6927b70a-8131-4961-8435-2866d108a5a6,11.31541112407444
0c58985c-c41f-4d36-b0f4-1395b27a6be8,8.74511149958188
37b179e1-1c2b-4aac-a6ce-972166039c11,35.43177919203637
c0ba8c4c-fddf-4419-92cd-dbe5778872d9,30.515133217985
db25669b-ab56-4d8e-a827-72e013c9f214,15.580864746964485
181846ad-0228-416c-bf11-3c0ae3ec7494,19.70820436107174
6bbeeada-17e5-4f5e-8db6-f2012c150ae6,34.178901937688224
bd54373c-b8bd-4e09-88be-935a64b81c91,28.585756041562792
0c30ba08-1c94-4b01-9bcd-b6908fdafe27,23.49611674960268
c0750b56-78b8-48b8-8b15-77db2404b609,32.52085274487091
ed785f2c-92ee-43c1-8746-590f9f604578,11.666616575153201
454c82fb-59a4-41af-af35-393f6c0be628,14.453636541069473
e137c81e-af50-4583-9de9-d3ba4b14e3e7,23.55918835228783
de05acb2-1fa0-4e4d-9feb-f48d9ce9ae7d,37.099833461127
a8d2bb0e-f079-440b-af78-c55cca730a4f,30.94929329918131
558bbbca-7eaa-4566-84e1-326f87920d5d,38.0316942124736
9bdd2e4d-fc71-481c-ac91-547c8c3886e1,37.396475208719934
9fa2cad7-d993-48d5-814c-a01b0a8be6d9,31.96452742693906
fbb55d56-bdf8-47e7-91f7-c31703a8b917,39.608173631459735
1b2dd939-ed3b-4fa6-8635-091e0c1457fd,19.825132545121498
fdac5c68-1f85-41c8-a945-6108c98f37c0,26.66883238163982
ee7e2dc7-6eb7-499b-ac62-dfb5da0d4d96,5.052522632678157
f4c02be7-1b7b-404d-93e5-94dfb8503dae,38.14850748410192
16ce5d8e-953c-4993-af45-399815cd4b4a,27.551944728973254
76ccb78c-9db9-4962-b431-826ea35dc9eb,22.479411579755663
2ab62dfd-f0c0-45c6-b0e1-916b04fcc3bb,24.736482872438962
8a17a832-5ac5-497d-a9c9-890fb54fcb53,27.053736045100962
2fb6c57d-a559-428c-8caa-1bb68f4f0cec,23.843573815942193
6aaaa03f-60ee-43df-aae6-4ca46f69ab86,9.882416337563894
d0566820-e0fd-4e77-b7e5-723248ea708b,21.960365267604004
2b0447af-9c8c-4f03-9ab3-32aa970a207d,10.18067450890166
76ab4df9-7111-4f3e-890f-401e059f7008,9.824226299218545
b18c31f1-694b-40a7-be29-855183f43da7,34.92864916548494
0c4e7bbf-b3b8-49a2-878c-47dfad0f740f,10.582029768898966
a61f0825-94fd-4f40-b88f-61a91d3ef5d1,29.804251011350285
17ef8f18-4265-4a50-adf3-01e389338877,36.50623896218924
5728299c-135f-4e7e-b215-135cccc3eb16,11.980209749882416
406e9e11-f3de-4b1b-a0c7-e629f1201f79,6.388326825234988
85f929b1-0d46-476d-9874-74f9219434fd,30.908500353724573
a679b7c9-f721-4ae3-acd8-bcf333ff4dac,38.23289757801736
74b6a4e0-7dbe-4e88-822f-5b72663caa9a,10.521849033366712
265221ad-f6ab-4dbe-9256-85110555c072,35.962264321036855
a9351641-4a53-41ae-ae3b-0b96a02ae1f6,4.353332409391942
12268ef1-85d5-4514-af08-b12cfde40198,13.616639644732624
5d250399-e06d-450a-9ac0-7b16d4d7bb32,32.75369317660154
55535a1a-da30-4c0a-99d9-a21bc6fc0406,12.439359611789099
dcbef0cb-dc27-4348-b757-a82f1975c1cd,25.361636660013986
8eee06a8-225f-447c-a1ec-7f62d446110f,31.46253625235046
aadfa0ac-765a-4df1-b405-138bc8e8395e,17.737413913692222
24012095-42f0-4961-85a2-f874912e28d0,17.795565732716074
ce890c18-20d2-43f8-bd67-84ff7b3fc038,34.087150524567505
442bf206-3e43-4ce1-a29f-c2b4c9f22b30,38.89813488306647
0fcb4438-cb20-40f7-ac3d-5586ca6c360f,37.64032898312274
a97446af-e22c-462c-ac41-71be09b7ac81,22.10295587125762
67bee89d-775f-4bb6-9208-a8197ca8cf13,25.38807864515911
700520af-ddd0-40de-87ed-9d3088ec9ce4,10.895973242672612
45f946d2-8bd4-4466-8b9a-6b78405e9d36,20.694854938727683
635066bd-07c1-4f96-b19a-95f2aa218b08,41.92349863866299
5a487745-a880-4738-aca9-afea999a4ad3,35.70300323237821
2b9ffa93-a832-4d1d-9512-d0546295a9a6,13.849493357874803
5779abf1-b53b-494f-9267-d053cf6806e1,46.47678654211815
d80749d1-2279-42e7-ab36-608c50addb44,16.948067809849622
7cfcd3c9-8ac1-45fc-aeda-e842d37d7d5b,19.20625690194005
3e1d385d-e0dc-450a-b01e-46aae8b6a2d6,12.290282225342548
d05ef33f-ac16-4b4c-93ab-32643d0011b5,24.040246644846082
0c8388cf-d317-41d9-9f4a-4a1eea0fda41,21.154495450608668
3bfd38b2-7ed0-41c4-b2b6-e933fbcd53d0,36.681448804242166
65e7779c-73e5-4e9d-ab22-26eea53e0287,11.504759988222755
6e22fe05-0574-4092-805e-f005f42720c9,27.064517630493025
b4f571e1-51fc-40c0-b398-c62e8e9fa5b2,29.24886172694288
802b0016-86da-40dc-84fe-d8b58f9a56ab,33.126483383485606
d45a1c29-a73f-4dab-bf13-fcbf3522d5b4,27.24627941576855
5cd98abd-22aa-4f1c-8ce8-e2788b81c224,4.9851321382205285
989ed245-7f04-4b5f-8cba-a1c201447fe0,5.566422588557509
f5bcb6fc-ba40-4de6-b3a0-8b23df742c1a,23.455896834933043
71adee89-1786-4e55-918c-71414aeb373c,20.963338884869103
09ca3f48-0bf1-499e-98ec-618cb6830e3a,20.91815494714267
5c3c0bd5-ddc9-47b5-a56a-ec1eb6e34e9f,15.334132739769469
469822a1-56a7-4e4a-9f09-be7082f0ce96,6.3705226539798145
48aa6d11-9163-444e-94f6-68b18cb871f9,10.015052124938364
93906250-d270-4558-8cb1-02c34a3f85c3,37.306362500714684
6afada8c-44a4-465b-93cc-8312d535ffdf,22.791199712976955
fcdb331f-b358-4b7f-b53b-88604c27baa3,13.669776855952593
2db0608c-4440-414f-8375-7198431d1cea,19.694353951464024
9e95f2b6-96bb-40ed-a8fb-ee79b9125f86,40.328480428595114
f4ce9d53-26f6-4575-b79b-262476305212,38.17986038495874
1ecf4062-1fc8-46c3-abb8-46e1c93a579a,36.120586125250625
7d51fdb7-5f77-4752-ab81-c4b85948fe14,6.475037223019452
34a1cc0d-6c4a-401a-a374-f841970bde6b,10.402213660082012
c3ef0893-271a-4758-a662-181557f1f046,17.553210811595147
33078291-beea-43b2-8ead-55751d55bbcb,27.437828984946464
01e21586-f2e2-4170-831c-c11e3f453bca,6.209719340846062
b1216642-effa-403f-a5ea-51e64a4619e9,9.120854486277803
2a6aaa95-f998-4882-903f-c2b097078c83,7.0484193615403985
1045ca38-1af8-4c5b-9f52-4ea3c2edad74,20.60923558516687
c7e4fcd7-66fd-4557-994d-e7780a521bf0,25.271795516192515
9908c99a-0f1e-41f9-ac4d-ad14b790d592,12.615899560132858
b522163a-cfaf-4f50-a686-d31c939b875d,6.632194049280997
296df7e5-5d90-4592-9f42-e61e5f4d0f1c,10.93357459079978
bbe4631d-5c1e-4caa-9895-694129bb887e,11.221530115622112
7cd41410-1ec7-4019-af19-45e4a09a2701,10.345404675493091
2828a599-201f-400e-837d-eb7b95f0aa55,8.386950430736395
18722ebe-d43f-4b98-bc78-f1844ac732dd,11.826550217113136
9bf491ca-cbd4-41d5-841d-56d8f9b70d8f,14.881063623508709
13a4f935-9077-4de3-ab77-894972296515,37.78383809243393
03e1497e-4225-413d-921a-0570c1e16066,20.730953888523324
2408eff4-ea80-4db9-95aa-602bef69e947,14.184918689896275
655cbf97-7dd2-44b6-907c-79ab420541de,39.89104905241528
91e228e5-b9ed-425f-8e62-312d17b9e7d2,38.03714026246366
d79856b4-7a71-45a7-ba4e-80d8802b4ff6,34.3252417443387
16837cd2-78b9-459d-9a48-60d71e60e9d4,18.81457038539271
6f3fd536-2622-40d7-96df-84af6b40ddc1,18.601343993027793
5d46732b-f9f1-4ced-861e-8840d8ebc107,9.340973228831832
d9cf8690-e974-4262-83ce-0d453fce794d,43.689610736334075
af028876-797a-40b7-9f66-fab2af3c247e,40.33386327281644
8fa74c4e-a1fb-4559-93b7-404991e994b2,31.387162338010775
3e92d7de-a0c0-4424-aa23-de52af86753f,12.796681518244009
ac5df816-b866-4b71-9d18-94e55eb5cf72,28.01378600835953
dffc9a67-8e15-40f9-9943-490cbf06df00,16.019993987566874
b5ffe710-c5b4-45e0-afc5-b9b30766ce18,7.64652187628077
64f07c68-8026-4ad4-8b7b-847d943b1241,40.6693505102144
c41e1d81-a226-4e04-8a61-2e804dd238a7,18.05400184561296
595cea46-8018-4c83-89a0-8b79c9a764de,13.350248197482408
